,OBJECT_ID,CITY,COUNTY,STATE,COUNTRY
4746,216200,Garnet,Riverside County,California,US
4747,648808,Hamilton,Hamilton County,Texas,US
4748,1698129,Cooper,Delta County,Texas,US
4749,1535654,Tulia,Swisher County,Texas,US
4750,667861,Yelm,Thurston County,Washington,US
4751,1484844,Eagle River,Vilas County,Wisconsin,US
4752,120225,Tell City,Perry County,Indiana,US
4753,1758137,Medical Lake,Spokane County,Washington,US
4754,631686,Hamilton,Hamilton County,Texas,US
4755,990721,Wewahitchka,Gulf County,Florida,US
4756,912192,Manning,Clarendon County,South Carolina,US
4757,1485439,Elberton,Elbert County,Georgia,US
4758,531783,Statesville,Iredell County,North Carolina,US
4759,18715,Baldwin,Lake County,Michigan,US
4760,1064382,Golden Valley,Mohave County,Arizona,US
4761,873065,Eastman,Dodge County,Georgia,US
4762,345686,Moab,Grand County,Utah,US
4763,1694709,Devine,Medina County,Texas,US
4764,206491,San Carlos,Gila County,Arizona,US
4765,363627,Los Banos,Merced County,California,US
4766,86019,Parks,Coconino County,Arizona,US
4767,989002,Gateway,Lee County,Florida,US
4768,210788,Bethel,Bethel Census Area,Alaska,US
4769,835132,De Lisle,Harrison County,Mississippi,US
4770,1361547,Fairbanks,Fairbanks North Star Borough,Alaska,US
4771,435937,Cairo,Grady County,Georgia,US
4772,873980,Pearson,Atkinson County,Georgia,US
4773,245763,Lely Resort,Collier County,Florida,US
4774,358089,Kendall West,Miami-Dade County,Florida,US
4775,8105,Flagstaff,Coconino County,Arizona,US
4776,762639,Oak Harbor,Island County,Washington,US
4777,1630831,Jacksboro,Jack County,Texas,US
4778,1253205,Peachtree City,Fayette County,Georgia,US
4779,1606112,Waldron,Scott County,Arkansas,US
4780,414726,Shady Hills,Pasco County,Florida,US
4781,528445,Brevard,Transylvania County,North Carolina,US
4782,213203,Corona de Tucson,Pima County,Arizona,US
4783,1086810,East Porterville,Tulare County,California,US
4784,9910,Grand Canyon,Coconino County,Arizona,US
4785,7974,Santa Fe,Santa Fe County,New Mexico,US
4786,1804588,Tok,Southeast Fairbanks Census Area,Alaska,US
4787,9207,Douglas,Cochise County,Arizona,US
4788,591775,Hot Springs,Fall River County,South Dakota,US
4789,1115898,Loomis,Placer County,California,US
4790,1395447,Chattahoochee,Gadsden County,Florida,US
4791,1674353,Jasper,Walker County,Alabama,US
4792,1662409,Southglenn,Arapahoe County,Colorado,US
4793,1489859,Dahlonega,Lumpkin County,Georgia,US
4794,1139444,Quail Valley,Riverside County,California,US
4795,447756,Tennille,Washington County,Georgia,US
4796,1695996,Henderson,Rusk County,Texas,US
4797,743438,Murphys Estates,Edgefield County,South Carolina,US
4798,510429,Plains,Sanders County,Montana,US
4799,452854,Moultrie,Colquitt County,Georgia,US
4800,1155175,Atmore,Escambia County,Alabama,US
4801,1614799,Esparto,Yolo County,California,US
4802,959654,Ocala,Marion County,Florida,US
4803,793632,Keshena,Menominee County,Wisconsin,US
4804,1490076,Tifton,Tift County,Georgia,US
4805,189959,Deer Park,Spokane County,Washington,US
4806,647228,Nacogdoches,Nacogdoches County,Texas,US
4807,177146,Fort Yates,Sioux County,North Dakota,US
4808,1141668,Sunnyslope,Riverside County,California,US
4809,458313,Remerton,Lowndes County,Georgia,US
4810,1777052,Webster,Monroe County,New York,US
4811,1696206,Yorktown,DeWitt County,Texas,US
4812,1332855,Middletown,Orange County,New York,US
4813,1081587,Madera,Madera County,California,US
4814,48349,Quincy,Plumas County,California,US
4815,478436,Tylertown,Walthall County,Mississippi,US
4816,415760,Lake Placid,Highlands County,Florida,US
4817,1496270,Arbuckle,Colusa County,California,US
4818,302803,San Carlos,Gila County,Arizona,US
4819,1791814,Williams,Josephine County,Oregon,US
4820,947857,King and Queen Court House,King and Queen County,Virginia,US
4821,66408,Parks,Coconino County,Arizona,US
4822,1030990,Moyock,Currituck County,North Carolina,US
4823,822633,Lucedale,George County,Mississippi,US
4824,1657839,Medical Lake,Spokane County,Washington,US
4825,454708,Fitzgerald,Ben Hill County,Georgia,US
4826,13783,Tahoma,Placer County,California,US
4827,820446,Prentiss,Jefferson Davis County,Mississippi,US
4828,1880390,Valley Springs,Calaveras County,California,US
4829,8494,Reserve,Catron County,New Mexico,US
4830,723552,Portales,Roosevelt County,New Mexico,US
4831,381070,Ester,Fairbanks North Star Borough,Alaska,US
4832,1256297,Midway,Liberty County,Georgia,US
4833,755806,White Salmon,Klickitat County,Washington,US
4834,660226,Genola,Utah County,Utah,US
4835,1811540,North Plymouth,Plymouth County,Massachusetts,US
4836,1164204,Mount Olive,Jefferson County,Alabama,US
4837,1038860,Mountain View,Catawba County,North Carolina,US
4838,221463,Loma,Mesa County,Colorado,US
4839,1313307,Torrington,Goshen County,Wyoming,US
4840,670765,Lake Nebagamon,Douglas County,Wisconsin,US
4841,552913,Rio Grande,Cape May County,New Jersey,US
4842,1151502,Grove Hill,Clarke County,Alabama,US
4843,1224603,Magnolia,Pike County,Mississippi,US
4844,1556232,McQueeney,Guadalupe County,Texas,US
4845,1735584,Milford,Beaver County,Utah,US
4846,1492332,Dock Junction,Glynn County,Georgia,US
4847,1328627,Clarence Center,Erie County,New York,US
4848,1844615,Redwood Valley,Mendocino County,California,US
4849,1049623,Erwin,Harnett County,North Carolina,US
4850,1092822,Fortuna,Humboldt County,California,US
4851,1070980,Laton,Fresno County,California,US
4852,55877,Apache Junction,Pinal County,Arizona,US
4853,682965,Bayfield,La Plata County,Colorado,US
4854,1619633,Clinton,Sampson County,North Carolina,US
4855,1076000,Oakhurst,Madera County,California,US
4856,398073,Chuluota,Seminole County,Florida,US
4857,963832,Williston Highlands,Levy County,Florida,US
4858,569711,Broken Bow,McCurtain County,Oklahoma,US
4859,1735960,Vernal,Uintah County,Utah,US
4860,632084,Hereford,Deaf Smith County,Texas,US
4861,211008,Tok,Southeast Fairbanks Census Area,Alaska,US
4862,939043,Oneida,Scott County,Tennessee,US
4863,299090,Laveen,Maricopa County,Arizona,US
4864,493300,Moose Lake,Carlton County,Minnesota,US
4865,403538,Fellsmere,Indian River County,Florida,US
4866,956191,Midway,Gadsden County,Florida,US
4867,658550,Mineral Wells,Palo Pinto County,Texas,US
4868,1593823,Interlachen,Putnam County,Florida,US
4869,1105286,Camino,El Dorado County,California,US
4870,192696,North Browning,Glacier County,Montana,US
4871,949790,Buchanan,Botetourt County,Virginia,US
4872,202853,Sacaton,Pinal County,Arizona,US
4873,919601,Saint George,Dorchester County,South Carolina,US
4874,184702,Redby,Beltrami County,Minnesota,US
4875,1498937,Chesapeake,City of Chesapeake,Virginia,US
4876,1151666,New Market,Madison County,Alabama,US
4877,1131890,Jamul,San Diego County,California,US
4878,612826,Woodville,Tyler County,Texas,US
4879,767142,Deer Park,Spokane County,Washington,US
4880,359363,Port Saint John,Brevard County,Florida,US
4881,1737476,Douglas,Cochise County,Arizona,US
4882,138708,Salem,Dent County,Missouri,US
4883,1361616,Tok,Southeast Fairbanks Census Area,Alaska,US
4884,1040846,Belhaven,Beaufort County,North Carolina,US
4885,76901,Church Rock,McKinley County,New Mexico,US
4886,89255,Reserve,Catron County,New Mexico,US
4887,1518516,Hannawa Falls,St. Lawrence County,New York,US
4888,434238,Hilliard,Nassau County,Florida,US
4889,1102010,Seven Trees,Santa Clara County,California,US
4890,379020,Homer,Kenai Peninsula Borough,Alaska,US
4891,315903,Quail Valley,Riverside County,California,US
4892,558326,Pleasantville,Atlantic County,New Jersey,US
4893,203883,Blackwater,Pinal County,Arizona,US
4894,1121353,McCloud,Siskiyou County,California,US
4895,1026855,Elizabethtown,Bladen County,North Carolina,US
4896,220606,Meeker,Rio Blanco County,Colorado,US
4897,1067141,San Miguel,San Luis Obispo County,California,US
4898,1663459,Pueblo,Pueblo County,Colorado,US
4899,1730879,Mountain Home Air Force Base,Elmore County,Idaho,US
4900,313394,Tuolumne City,Tuolumne County,California,US
4901,90330,Mammoth Lakes,Mono County,California,US
4902,616799,Camp Swift,Bastrop County,Texas,US
4903,1071477,Caruthers,Fresno County,California,US
4904,178860,Mobridge,Walworth County,South Dakota,US
4905,1108266,Petaluma,Sonoma County,California,US
4906,994165,Royal Palm Beach,Palm Beach County,Florida,US
4907,370264,Bermuda Dunes,Riverside County,California,US
4908,1724200,Dulce,Rio Arriba County,New Mexico,US
4909,1494732,Pirtleville,Cochise County,Arizona,US
4910,282186,Willow Creek,Humboldt County,California,US
4911,79338,Blanding,San Juan County,Utah,US
4912,307294,Fredonia,Coconino County,Arizona,US
4913,1496474,Jarales,Valencia County,New Mexico,US
4914,363406,Colville,Stevens County,Washington,US
4915,206978,Peridot,Gila County,Arizona,US
4916,882258,Metter,Candler County,Georgia,US
4917,401005,Babson Park,Polk County,Florida,US
4918,1778818,LeChee,Coconino County,Arizona,US
4919,660850,Syracuse,Davis County,Utah,US
4920,215081,Taft Heights,Kern County,California,US
4921,655437,Stratford,Sherman County,Texas,US
4922,186842,Houck,Apache County,Arizona,US
4923,16055,Lewiston,Trinity County,California,US
4924,1075986,Auberry,Fresno County,California,US
4925,1284595,Fairchild Air Force Base,Spokane County,Washington,US
4926,1422313,Greensburg,Saint Helena Parish,Louisiana,US
4927,1509887,Fairview,Union County,North Carolina,US
4928,1469732,Tok,Southeast Fairbanks Census Area,Alaska,US
4929,978138,Palmona Park,Lee County,Florida,US
4930,1522835,Willis,Montgomery County,Texas,US
4931,1675618,Broadway,Lee County,North Carolina,US
4932,302855,Peridot,Gila County,Arizona,US
4933,1341694,Valley Cottage,Rockland County,New York,US
4934,754259,Beaver,Beaver County,Utah,US
4935,1358786,Celebration,Osceola County,Florida,US
4936,1164261,Butler,Choctaw County,Alabama,US
4937,1129576,Mira Loma,Riverside County,California,US
4938,1224631,Pearlington,Hancock County,Mississippi,US
4939,1525595,Sam Rayburn,Jasper County,Texas,US
4940,1275992,Ashland,Ashland County,Wisconsin,US
4941,200536,Whiteriver,Navajo County,Arizona,US
4942,1789603,Woodland Park,Teller County,Colorado,US
4943,1653291,Westhaven-Moonstone,Humboldt County,California,US
4944,116164,Reserve,Catron County,New Mexico,US
4945,1668440,Pine Bush,Orange County,New York,US
4946,1049179,Enfield,Halifax County,North Carolina,US
4947,531969,Stedman,Cumberland County,North Carolina,US
4948,1722892,Ramona,San Diego County,California,US
4949,76907,Milan,Cibola County,New Mexico,US
4950,1087876,Squaw Valley,Fresno County,California,US
4951,203905,Casa Blanca,Pinal County,Arizona,US
4952,851444,Cantonment,Escambia County,Florida,US
4953,1491657,Colquitt,Miller County,Georgia,US
4954,1860162,Waimea,Kauai County,Hawaii,US
4955,115247,Hamilton,Ravalli County,Montana,US
4956,1065126,San Francisco,San Francisco County,California,US
4957,392879,Kiowa,Elbert County,Colorado,US
4958,1090105,Tulare,Tulare County,California,US
4959,46671,Littlerock,Los Angeles County,California,US
4960,560989,Angel Fire,Colfax County,New Mexico,US
4961,1556571,Lytle,Atascosa County,Texas,US
4962,616842,Big Lake,Reagan County,Texas,US
4963,536857,Terrytown,Scotts Bluff County,Nebraska,US
4964,147659,Sisters,Deschutes County,Oregon,US
4965,1305504,Riverton,Fremont County,Wyoming,US
4966,927094,Kershaw,Lancaster County,South Carolina,US
4967,1525601,Livingston,Polk County,Texas,US
4968,1082268,Madera,Madera County,California,US
4969,322949,Rangely,Rio Blanco County,Colorado,US
4970,183899,Redby,Beltrami County,Minnesota,US
4971,1693607,Van Horn,Culberson County,Texas,US
4972,690695,Hazlehurst,Copiah County,Mississippi,US
4973,647528,Mexia,Limestone County,Texas,US
4974,510179,Proctor,Saint Louis County,Minnesota,US
4975,324960,Parachute,Garfield County,Colorado,US
4976,324964,Moab,Grand County,Utah,US
4977,722783,Socorro,Socorro County,New Mexico,US
4978,327577,Glenns Ferry,Elmore County,Idaho,US
4979,196547,Spencerville,San Juan County,New Mexico,US
4980,1797911,Meeker,Rio Blanco County,Colorado,US
4981,1806293,Wimauma,Hillsborough County,Florida,US
4982,335307,Ely,White Pine County,Nevada,US
4983,1646121,Crow Agency,Big Horn County,Montana,US
4984,1253913,Blakely,Early County,Georgia,US
4985,1722190,Council,Adams County,Idaho,US
4986,1073089,Coalinga,Fresno County,California,US
4987,83781,Saint Stephen,Berkeley County,South Carolina,US
4988,440178,Rome,Floyd County,Georgia,US
4989,1765616,Ranger,Eastland County,Texas,US
4990,118433,Whitley City,McCreary County,Kentucky,US
4991,119319,Loa,Wayne County,Utah,US
4992,1802371,Cave Junction,Josephine County,Oregon,US
4993,1556617,Omaha,Morris County,Texas,US
4994,157529,Pagosa Springs,Archuleta County,Colorado,US
4995,1018903,Sanford,Lee County,North Carolina,US
4996,1556641,Palestine,Anderson County,Texas,US
4997,136840,Sierra Vista Southeast,Cochise County,Arizona,US
4998,224873,Soda Springs,Caribou County,Idaho,US
4999,323191,Craig,Moffat County,Colorado,US
5000,633655,Lindsay,Cooke County,Texas,US
5001,1869319,Hawaiian Ocean View,Hawaii County,Hawaii,US
5002,1183703,Eagar,Apache County,Arizona,US
5003,1329921,Staten Island,Richmond County,New York,US
5004,1491908,Gordon,Wilkinson County,Georgia,US
5005,1074687,Atwater,Merced County,California,US
5006,376722,Warrensburg,Johnson County,Missouri,US
5007,1523649,San Augustine,San Augustine County,Texas,US
5008,1153917,Cherokee,Colbert County,Alabama,US
5009,1099091,Covelo,Mendocino County,California,US
5010,1776800,East Rochester,Monroe County,New York,US
5011,346035,Moab,Grand County,Utah,US
5012,1069513,Parlier,Fresno County,California,US
5013,1482328,Wewahitchka,Gulf County,Florida,US
5014,155245,Twain Harte,Tuolumne County,California,US
5015,1854745,Tanque Verde,Pima County,Arizona,US
5016,1224641,Lyman,Harrison County,Mississippi,US
5017,1392429,Dalton,Whitfield County,Georgia,US
5018,1662084,Roxborough Park,Douglas County,Colorado,US
5019,351737,Cortez,Montezuma County,Colorado,US
5020,163909,Cascade,Valley County,Idaho,US
5021,28028,Burns,Harney County,Oregon,US
5022,197627,Dulce,Rio Arriba County,New Mexico,US
5023,208950,Bylas,Graham County,Arizona,US
5024,1331571,Greece,Monroe County,New York,US
5025,233135,Merlin,Josephine County,Oregon,US
5026,995176,Cleveland,Charlotte County,Florida,US
5027,1787526,Delhi,Merced County,California,US
5028,973830,DeFuniak Springs,Walton County,Florida,US
5029,680422,Pirtleville,Cochise County,Arizona,US
5030,633458,Escobares,Starr County,Texas,US
5031,187449,Navajo,McKinley County,New Mexico,US
5032,956272,Madison,Madison County,Florida,US
5033,302879,San Carlos,Gila County,Arizona,US
5034,1305309,Penn Yan,Yates County,New York,US
5035,748381,San Tan Valley,Pinal County,Arizona,US
5036,1108918,Chico,Butte County,California,US
5037,357589,Orangetree,Collier County,Florida,US
5038,1651299,Colfax,Whitman County,Washington,US
5039,1101932,Bay Point,Contra Costa County,California,US
5040,1377662,Sylvester,Worth County,Georgia,US
5041,211125,Deltana,Southeast Fairbanks Census Area,Alaska,US
5042,218885,Alturas,Modoc County,California,US
5043,363886,Crawfordville,Wakulla County,Florida,US
5044,1345891,Bellmore,Nassau County,New York,US
5045,515034,Tryon,Gaston County,North Carolina,US
5046,692440,Summit,Pike County,Mississippi,US
5047,256944,Fort Yates,Sioux County,North Dakota,US
5048,240028,Milan,Cibola County,New Mexico,US
5049,519223,Chadbourn,Columbus County,North Carolina,US
5050,132313,Umatilla,Lake County,Florida,US
5051,1787544,Phoenix,Maricopa County,Arizona,US
5052,1450814,Folkston,Charlton County,Georgia,US
5053,1623343,West Haverstraw,Rockland County,New York,US
5054,1050554,Randleman,Randolph County,North Carolina,US
5055,217029,Good Hope,Riverside County,California,US
5056,327456,Mountain Home Air Force Base,Elmore County,Idaho,US
5057,1861696,Waialua,Honolulu County,Hawaii,US
5058,1450515,Boston,Thomas County,Georgia,US
5059,873555,Blackshear,Pierce County,Georgia,US
5060,1556761,Brenham,Washington County,Texas,US
5061,510471,Seeley Lake,Missoula County,Montana,US
5062,1806348,Jasper,Hamilton County,Florida,US
5063,1283620,Coalville,Summit County,Utah,US
5064,1443502,Portage,Columbia County,Wisconsin,US
5065,1697097,Duncanville,Dallas County,Texas,US
5066,973049,Ormond-by-the-Sea,Volusia County,Florida,US
5067,1302247,Liverpool,Onondaga County,New York,US
5068,1599903,Aliceville,Pickens County,Alabama,US
5069,309867,Auberry,Fresno County,California,US
5070,711191,Clancy,Jefferson County,Montana,US
5071,754369,Kanab,Kane County,Utah,US
5072,59389,Newberry,Newberry County,South Carolina,US
5073,1611576,Omega,Tift County,Georgia,US
5074,1525702,Tulia,Swisher County,Texas,US
5075,365749,Gustine,Merced County,California,US
5076,1125022,Cottonwood,Shasta County,California,US
5077,1631058,Florence,Williamson County,Texas,US
5078,167943,Alturas,Modoc County,California,US
5079,116192,Reserve,Catron County,New Mexico,US
5080,1169861,Tylertown,Walthall County,Mississippi,US
5081,410287,Fort Myers,Lee County,Florida,US
5082,80169,Pine Valley,San Diego County,California,US
5083,168443,Bear Creek,Kenai Peninsula Borough,Alaska,US
5084,201545,Pinetop-Lakeside,Navajo County,Arizona,US
5085,217553,El Nino,Tijuana,Baja California,MX
5086,64925,Tierra Amarilla,Rio Arriba County,New Mexico,US
5087,887179,Glenmora,Rapides Parish,Louisiana,US
5088,1556854,Van Alstyne,Grayson County,Texas,US
5089,197300,Towaoc,Montezuma County,Colorado,US
5090,1610555,Barnesville,Lamar County,Georgia,US
5091,1059890,Foothill Ranch,Orange County,California,US
5092,378799,Willow,Matanuska-Susitna Borough,Alaska,US
5093,1543382,Celina,Collin County,Texas,US
5094,1126761,Yucaipa,San Bernardino County,California,US
5095,219510,Rangely,Rio Blanco County,Colorado,US
5096,1486057,Oakwood,Newton County,Georgia,US
5097,1063374,Sausalito,Marin County,California,US
5098,329926,Gooding,Gooding County,Idaho,US
5099,1008175,Boiling Spring Lakes,Brunswick County,North Carolina,US
5100,1556963,Wolfe City,Hunt County,Texas,US
5101,207550,San Carlos,Gila County,Arizona,US
5102,27740,Soledad,Monterey County,California,US
5103,1869543,Waikoloa,Hawaii County,Hawaii,US
5104,1875893,Alta Sierra,Nevada County,California,US
5105,559666,Los Lunas,Valencia County,New Mexico,US
5106,575626,Allendale,Allendale County,South Carolina,US
5107,136850,Swift Trail Junction,Graham County,Arizona,US
5108,1616855,Jamul,San Diego County,California,US
5109,1661893,Fort Morgan,Morgan County,Colorado,US
5110,1353593,Tupper Lake,Franklin County,New York,US
5111,30321,Hayfork,Trinity County,California,US
5112,1685936,Broxton,Coffee County,Georgia,US
5113,192069,Cabazon,Riverside County,California,US
5114,369864,Port Arthur,Jefferson County,Texas,US
5115,1510908,Pinebluff,Moore County,North Carolina,US
5116,240031,Milan,Cibola County,New Mexico,US
5117,1007573,Richlands,Onslow County,North Carolina,US
5118,1597194,Gillette,Campbell County,Wyoming,US
5119,1303115,Nanuet,Rockland County,New York,US
5120,391614,Maricopa,Pinal County,Arizona,US
5121,343952,Page,Coconino County,Arizona,US
5122,1512216,Monroe,Union County,North Carolina,US
5123,549077,Millville,Cumberland County,New Jersey,US
5124,715800,Lakeview,Lake County,Oregon,US
5125,1125410,Gerber,Tehama County,California,US
5126,14733,Perry Park,Douglas County,Colorado,US
5127,632964,Gruver,Hansford County,Texas,US
5128,1355259,Smithville,DeKalb County,Tennessee,US
5129,1076393,Winton,Merced County,California,US
5130,1641705,Wolf Creek,Weber County,Utah,US
5131,1482198,Burnt Store Marina,Lee County,Florida,US
5132,648295,Pleasanton,Atascosa County,Texas,US
5133,4199,Idaho City,Boise County,Idaho,US
5134,1358889,Rockledge,Brevard County,Florida,US
5135,616830,Bogata,Red River County,Texas,US
5136,1093387,Redway,Humboldt County,California,US
5137,28769,Alturas,Modoc County,California,US
5138,1665868,Herkimer,Herkimer County,New York,US
5139,53436,Kamiah,Lewis County,Idaho,US
5140,337870,Alamo,Socorro County,New Mexico,US
5141,1112879,Burney,Shasta County,California,US
5142,667622,McCleary,Grays Harbor County,Washington,US
5143,1631100,Serenada,Williamson County,Texas,US
5144,1145332,Fairbanks,Fairbanks North Star Borough,Alaska,US
5145,28153,Oakridge,Lane County,Oregon,US
5146,323828,Rangely,Rio Blanco County,Colorado,US
5147,1796540,Ester,Fairbanks North Star Borough,Alaska,US
5148,1407132,Blakely,Early County,Georgia,US
5149,390767,Flagstaff,Coconino County,Arizona,US
5150,614935,Naples,Morris County,Texas,US
5151,256610,Fort Yates,Sioux County,North Dakota,US
5152,415779,Buckhead Ridge,Glades County,Florida,US
5153,1779068,Mays Landing,Atlantic County,New Jersey,US
5154,298233,Canyon Day,Gila County,Arizona,US
5155,1118621,Shasta,Shasta County,California,US
5156,75035,Iron River,Iron County,Michigan,US
5157,348001,Grantsville,Tooele County,Utah,US
5158,540419,Mount Arlington,Morris County,New Jersey,US
5159,198388,Ruidoso Downs,Lincoln County,New Mexico,US
5160,955683,LaBelle,Hendry County,Florida,US
5161,24765,Wheatland,Platte County,Wyoming,US
5162,532120,Denton,Davidson County,North Carolina,US
5163,1703004,Barranquitas,,Barranquitas,PR
5164,243788,Lewiston,Trinity County,California,US
5165,466822,Ponderay,Bonner County,Idaho,US
5166,162530,Portola,Plumas County,California,US
5167,484426,Beaverton,Gladwin County,Michigan,US
5168,1796458,Salcha,Fairbanks North Star Borough,Alaska,US
5169,304274,Bagdad,Yavapai County,Arizona,US
5170,119995,Linden,Navajo County,Arizona,US
5171,146267,Grand Marais,Cook County,Minnesota,US
5172,1854862,Tanque Verde,Pima County,Arizona,US
5173,1207873,Chama,Rio Arriba County,New Mexico,US
5174,1232840,New Kingman-Butler,Mohave County,Arizona,US
5175,300257,Sells,Pima County,Arizona,US
5176,1121596,Yreka,Siskiyou County,California,US
5177,1110159,Durham,Butte County,California,US
5178,1875092,Boulder Creek,Santa Cruz County,California,US
5179,764577,Seabeck,Kitsap County,Washington,US
5180,1230534,Ellicott,El Paso County,Colorado,US
5181,1407261,Hilliard,Nassau County,Florida,US
5182,1125432,Corning,Tehama County,California,US
5183,1657092,Otis Orchards-East Farms,Spokane County,Washington,US
5184,317243,Tecate,,Baja California,MX
5185,1220330,Barrow,North Slope Borough,Alaska,US
5186,1588269,Saint Stephen,Berkeley County,South Carolina,US
5187,1691656,Buffalo,Leon County,Texas,US
5188,76731,Heber-Overgaard,Navajo County,Arizona,US
5189,1094338,Rio Dell,Humboldt County,California,US
5190,588190,Loris,Horry County,South Carolina,US
5191,1508625,Chadbourn,Columbus County,North Carolina,US
5192,285725,Crow Agency,Big Horn County,Montana,US
5193,440244,Shannon,Floyd County,Georgia,US
5194,952221,Lynn Haven,Bay County,Florida,US
5195,215110,Pioneer,Amador County,California,US
5196,1187550,Friday Harbor,San Juan County,Washington,US
5197,213334,Thatcher,Graham County,Arizona,US
5198,207558,Peridot,Gila County,Arizona,US
5199,310864,Alta Sierra,Nevada County,California,US
5200,47453,Montague,Siskiyou County,California,US
5201,232954,Shady Cove,Jackson County,Oregon,US
5202,1868412,Napili-Honokowai,Maui County,Hawaii,US
5203,4069,Linden,Navajo County,Arizona,US
5204,1567500,Castaic,Los Angeles County,California,US
5205,231545,Roswell,Chaves County,New Mexico,US
5206,210155,Duchesne,Duchesne County,Utah,US
5207,1296266,Constantia,Oswego County,New York,US
5208,1770578,West Reading,Berks County,Pennsylvania,US
5209,1294258,Borough of Queens,Queens County,New York,US
5210,1098791,Covelo,Mendocino County,California,US
5211,350533,North Rock Springs,Sweetwater County,Wyoming,US
5212,1226458,Holly Springs,Marion County,Mississippi,US
5213,1245728,Calhoun,Gordon County,Georgia,US
5214,186540,Fort Defiance,Apache County,Arizona,US
5215,1105339,Cameron Park,El Dorado County,California,US
5216,1481905,Warm Mineral Springs,Sarasota County,Florida,US
5217,207562,Peridot,Gila County,Arizona,US
5218,1102936,Tracy,San Joaquin County,California,US
5219,181436,Mission,Todd County,South Dakota,US
5220,944030,Franklin,City of Franklin,Virginia,US
5221,206085,San Carlos,Gila County,Arizona,US
5222,758573,La Pine,Deschutes County,Oregon,US
5223,953235,Samsula-Spruce Creek,Volusia County,Florida,US
5224,169760,Hood River,Hood River County,Oregon,US
5225,1482035,Babson Park,Polk County,Florida,US
5226,379281,Cordova,Valdez-Cordova Census Area,Alaska,US
5227,1139478,Bermuda Dunes,Riverside County,California,US
5228,1274403,Helena Valley Northeast,Lewis and Clark County,Montana,US
5229,1391056,Conyers,Rockdale County,Georgia,US
5230,1396824,Lyons,Toombs County,Georgia,US
5231,305918,Kotzebue,Northwest Arctic Borough,Alaska,US
5232,1802379,Merlin,Josephine County,Oregon,US
5233,51788,Klamath Falls,Klamath County,Oregon,US
5234,68313,Council,Adams County,Idaho,US
5235,344747,LaVerkin,Washington County,Utah,US
5236,243433,Chester,Plumas County,California,US
5237,88640,Capitan,Lincoln County,New Mexico,US
5238,1177399,Pinedale,Sublette County,Wyoming,US
5239,1236688,Palmetto,Fulton County,Georgia,US
5240,1611274,Sylvania,Screven County,Georgia,US
5241,1622149,North Gates,Monroe County,New York,US
5242,235959,Castle Dale,Emery County,Utah,US
5243,622961,Maud,Bowie County,Texas,US
5244,1217865,Shady Cove,Jackson County,Oregon,US
5245,984402,Freeport,Walton County,Florida,US
5246,547520,Browns Mills,Burlington County,New Jersey,US
5247,612810,Woodville,Tyler County,Texas,US
5248,1665517,Tomahawk,Lincoln County,Wisconsin,US
5249,1794616,Kachina Village,Coconino County,Arizona,US
5250,1010879,Burlington,Alamance County,North Carolina,US
5251,192616,North Browning,Glacier County,Montana,US
5252,1082248,Merced,Merced County,California,US
5253,1483007,Port Salerno,Martin County,Florida,US
5254,135960,Flagstaff,Coconino County,Arizona,US
5255,1688950,Perry,Taylor County,Florida,US
5256,30832,Franklin,Macon County,North Carolina,US
5257,284818,Cut Bank,Glacier County,Montana,US
5258,1089607,East Porterville,Tulare County,California,US
5259,445643,Watkinsville,Oconee County,Georgia,US
5260,47797,Covelo,Mendocino County,California,US
5261,1274950,Indian River,Cheboygan County,Michigan,US
5262,1836012,East Rochester,Monroe County,New York,US
5263,43939,Eagar,Apache County,Arizona,US
5264,352836,Amarillo,Potter County,Texas,US
5265,1309344,Niagara Falls,,Ontario,CA
5266,1800474,Fort Totten,Benson County,North Dakota,US
5267,654597,Nacogdoches,Nacogdoches County,Texas,US
5268,1230631,Brighton,Adams County,Colorado,US
5269,1098538,Redwood Valley,Mendocino County,California,US
5270,50871,Heppner,Morrow County,Oregon,US
5271,32350,Covelo,Mendocino County,California,US
5272,369057,Los Banos,Merced County,California,US
5273,995186,Englewood,Sarasota County,Florida,US
5274,1770592,Hope Mills,Cumberland County,North Carolina,US
5275,905473,Estill,Hampton County,South Carolina,US
5276,541549,Jamesburg,Middlesex County,New Jersey,US
5277,256618,Fort Yates,Sioux County,North Dakota,US
5278,1096858,Cobb,Lake County,California,US
5279,1691456,Palestine,Anderson County,Texas,US
5280,26063,Astor,Lake County,Florida,US
5281,632369,Shepherd,San Jacinto County,Texas,US
5282,1352041,Pomona,Rockland County,New York,US
5283,667903,Shelton,Mason County,Washington,US
5284,47386,Yreka,Siskiyou County,California,US
5285,1724356,Angel Fire,Colfax County,New Mexico,US
5286,1376495,Butler,Taylor County,Georgia,US
5287,1151642,Double Springs,Winston County,Alabama,US
5288,1605950,Texarkana,Miller County,Arkansas,US
5289,305495,Healy,Denali Borough,Alaska,US
5290,1118368,Anderson,Shasta County,California,US
5291,1144102,Shandon,San Luis Obispo County,California,US
5292,363861,Mims,Brevard County,Florida,US
5293,51793,Klamath Falls,Klamath County,Oregon,US
5294,49325,Downieville,Sierra County,California,US
5295,1299754,Champlain,Clinton County,New York,US
5296,766292,Seabeck,Kitsap County,Washington,US
5297,710969,Seeley Lake,Missoula County,Montana,US
5298,1334099,Schoharie,Schoharie County,New York,US
5299,648803,Austin,Travis County,Texas,US
5300,1177505,Alamogordo,Otero County,New Mexico,US
